X,Y,Z,OBJECTID,lsoa01cd,lsoa01nm,GlobalID
529238,184831,300,870,E01000870,Camden 009B,{0FCF4D55-400A-43A8-82A5-450AF7A17EFC}
524600,185528,300,871,E01000871,Camden 005A,{B294A0AE-C8D4-4CD6-888E-68A0475F2496}
524254,185333,300,872,E01000872,Camden 005B,{1976EEF6-BC79-4A92-BF26-62AD6EF8BB06}
524889,185295,300,873,E01000873,Camden 005C,{F7FE95D3-5CD8-41C0-8B88-0DC81D7B02CA}
525389,185330,300,874,E01000874,Camden 005D,{BB32F8F5-DB62-44E8-8317-42418FB77B30}
524578,185002,300,875,E01000875,Camden 013A,{6E50D315-10FD-48F8-B490-4492BD0CE40B}
524772,184843,300,876,E01000876,Camden 013B,{00AB0CA8-734C-4CC9-8FB3-F65E9F379237}
525200,185477,300,877,E01000877,Camden 005E,{14ED5010-4AFD-48B7-8216-7D30210191C4}
525491,185649,300,878,E01000878,Camden 004A,{A0E9A87C-2588-495D-B81F-DBBD2CA89F15}
526340,185411,300,879,E01000879,Camden 004B,{AC5CD6AA-DE1E-4107-BC97-117AC8C4F8DA}
525940,185411,300,880,E01000880,Camden 004C,{3569F8E2-3553-404C-ABDE-108779016AAA}
526382,185083,300,881,E01000881,Camden 008A,{4E874F9D-1A16-4E58-83C2-09DFBAC0B44C}
526747,184851,300,882,E01000882,Camden 008B,{CD21B990-DC03-4756-AD97-99AD5CED79C4}
526509,184692,300,883,E01000883,Camden 008C,{F2003837-4BAC-43D4-88A7-9BB3CAE659CD}
525417,186073,300,884,E01000884,Camden 004D,{40CA3A11-FB11-495C-913F-82627C3F2BF4}
525971,185939,300,885,E01000885,Camden 004E,{0615FB4B-B195-43A0-9D3E-8DCD1B5825E7}
528048,185606,300,886,E01000886,Camden 006A,{92D1679E-6C80-43A8-83FE-196F058D5D7B}
527498,185578,300,887,E01000887,Camden 006B,{F9EB7572-8590-462D-A501-8886A001460D}
527784,185536,300,888,E01000888,Camden 006C,{EE770485-C8EE-476F-ABAB-043BDE4FFF93}
528350,185375,300,889,E01000889,Camden 007A,{8A9C41B2-FD73-4D04-8027-EB26714C06E5}
527944,185306,300,890,E01000890,Camden 007B,{0473CFCC-E90C-4CF9-AA8B-9E757F8A28CB}
528261,185206,300,891,E01000891,Camden 007C,{6FB69E3D-7A37-4DD4-8E36-5132C5F54C49}
527615,185191,300,892,E01000892,Camden 006D,{89BBB90F-B4D3-4FCE-ABB2-7B44B5090205}
527450,185867,300,893,E01000893,Camden 002A,{06896C61-8E81-4228-80F8-42060A5D6DC5}
526704,185844,300,894,E01000894,Camden 002B,{557F5AC0-1DA9-42CC-BD3C-164DA62CD9FF}
526478,185774,300,895,E01000895,Camden 002C,{A8401AD2-397F-4505-81C3-8F40BE30AE8B}
526920,185710,300,896,E01000896,Camden 002D,{E513609E-080A-4A6B-94D0-27A05C927F9D}
526824,185313,300,897,E01000897,Camden 008D,{550654F7-9721-4DE7-A9C6-817AD75BC5D7}
527231,185245,300,898,E01000898,Camden 008E,{8171A6B0-CE90-48E2-AAD5-07013E06DDD4}
526409,186265,300,899,E01000899,Camden 002E,{6A8C0160-2135-41F0-9C83-50F3EE5AEE03}
528170,184837,300,900,E01000900,Camden 012A,{1CC8E9A3-3557-4E42-847A-59BF79C4D137}
528398,184957,300,901,E01000901,Camden 007D,{D9E926DE-6A01-4250-B6EF-58881D84FB35}
527932,184837,300,902,E01000902,Camden 012B,{74C802F6-B096-4222-9873-E45C9415F025}
527813,184970,300,903,E01000903,Camden 006E,{8300E690-22C9-405E-9326-978D928E779B}
528478,184470,300,904,E01000904,Camden 012C,{F4D685D5-D31D-443A-B527-951B86FCC1F5}
528217,184659,300,905,E01000905,Camden 012D,{8E943794-91B5-4FD9-A628-7926ABF80BD4}
527925,184485,300,906,E01000906,Camden 012E,{FECDA1EF-0FA5-41C2-8C17-E324A38FC06D}
528879,186643,300,907,E01000907,Camden 001A,{6FECEE33-1131-4EEB-87B5-657AFBAA78E9}
528595,186655,300,908,E01000908,Camden 001B,{4538D4E9-E653-4ED8-BC81-9EFD69BE8600}
528428,186391,300,909,E01000909,Camden 001C,{4E897C64-BEAB-4F9B-A03D-FAD89DA7264C}
528653,186056,300,910,E01000910,Camden 003A,{47C40DB6-1A5C-439C-B5DC-21D15EEF1366}
528861,186013,300,911,E01000911,Camden 003B,{A681C474-B4B9-4489-A7AC-F9DBD73756F5}
528493,185775,300,912,E01000912,Camden 001D,{DD3DB4E7-A843-4AD2-824A-FF45947723DE}
528147,187060,300,913,E01000913,Camden 001E,{92CA7AEC-2CA4-450C-BC31-9815F02112B0}
530693,181780,300,914,E01000914,Camden 028B,{5669786D-2C89-4C80-982A-61803B590254}
530547,181914,300,915,E01000915,Camden 027A,{17861157-C95F-4DB9-8CE5-FB9E23C89850}
531258,181945,300,916,E01000916,Camden 027B,{C364C485-486B-4CC7-916E-FECA4231C515}
531132,181929,300,917,E01000917,Camden 027C,{66183C54-CDE7-4B75-8B04-26ABFE457886}
530298,181455,300,918,E01000918,Camden 028C,{E2BEC9BD-96D5-4C58-9B35-B0A719E48E13}
530071,181216,300,919,E01000919,Camden 028D,{8CE1793B-41A8-4EBD-A4FD-9DDC8060404C}
530746,182126,300,920,E01000920,Camden 027D,{D657DB74-ECB6-465C-AC5C-C59C100198F3}
529086,185614,300,921,E01000921,Camden 003C,{6481D00C-C1B1-434B-918B-D50871910D88}
528881,184959,300,922,E01000922,Camden 007E,{1ABE7A05-3614-467D-AD38-10FC3E94DFCF}
529175,185393,300,923,E01000923,Camden 003D,{41E6154D-0E18-4749-9A80-63191167FDF9}
529410,185349,300,924,E01000924,Camden 009C,{874FE670-CA2C-424C-8038-4D4B9623A268}
529325,185126,300,925,E01000925,Camden 009D,{827A41EE-751A-4BF3-880A-112F853FDF84}
529634,185069,300,926,E01000926,Camden 009E,{AF4B5806-DF6C-4822-B829-342962A199DE}
528792,184711,300,927,E01000927,Camden 007F,{C494D6EF-5AE0-43CC-8770-568F9562A710}
528865,185660,300,928,E01000928,Camden 003E,{32061815-DDF2-4A5C-9E2B-09BAB44D70DF}
525818,183671,300,929,E01000929,Camden 020A,{F5E6042E-C34E-4545-869F-C004FEA6F751}
525614,183591,300,930,E01000930,Camden 020B,{7C61EB85-B14E-4ABD-B6F8-04040B634B16}
525090,184250,300,931,E01000931,Camden 013C,{D837098E-E66B-4591-A2FE-4BD5199E6BF6}
525288,184227,300,932,E01000932,Camden 013D,{E27BDF38-DD1D-4C2A-9E6A-C3662A216EF8}
525483,183926,300,933,E01000933,Camden 020C,{2C57500B-4B08-4549-8ED0-33EF1503224A}
526184,183915,300,934,E01000934,Camden 020D,{07F19EA4-B59F-4F83-A4FF-68E8F1FD8D0C}
525929,183913,300,935,E01000935,Camden 020E,{0C7B3927-FC1F-40EF-A2E9-B4E6A5111A0A}
530799,182447,300,936,E01000936,Camden 024A,{68FE25C3-CB1C-48A3-8C43-B747000308D8}
530364,182507,300,937,E01000937,Camden 025B,{ECD0E4F4-AD1A-4E21-BF1E-F7BAA35BD3EF}
530677,182818,300,938,E01000938,Camden 024B,{4162BD76-A07F-4D1D-9DD5-5333FF001304}
530425,182736,300,939,E01000939,Camden 024C,{4320E1F5-ADE6-4724-87DE-7986FD588A2E}
530657,182600,300,940,E01000940,Camden 024D,{34A4BBC9-AC2E-41C1-8036-9BF362845442}
530294,182637,300,941,E01000941,Camden 025C,{BF65ABD5-A49A-4F8C-8231-CC066D277492}
530115,182680,300,942,E01000942,Camden 025D,{5616635B-8C1E-42A6-BFB2-1B9BD6428F75}
530071,182489,300,943,E01000943,Camden 025E,{A90A38E4-8A40-4C9B-8BA4-446B254E361B}
528922,182567,300,944,E01000944,Camden 023A,{C3F701B6-7A8D-43B9-BAE7-9500CFF20AE0}
529226,182537,300,945,E01000945,Camden 023B,{CFB589CC-4341-4BFD-9245-1C8A7EE07D50}
528850,182621,300,946,E01000946,Camden 021B,{95AF8E8F-C284-4B12-9F1B-D2C064B890B9}
529150,183387,300,947,E01000947,Camden 021C,{36F4AD66-4466-4ECE-B5C3-918DD83664E4}
528902,183452,300,948,E01000948,Camden 021D,{0BE36CE4-08FA-4E0B-9525-6D5AAE08B1E4}
528907,182955,300,949,E01000949,Camden 023C,{535029E3-6F9E-4DE9-A59D-34A7A290F65B}
529129,182897,300,950,E01000950,Camden 023D,{A80B8AEF-5A89-4BA6-87B0-655426B0BF68}
529039,182754,300,951,E01000951,Camden 023E,{4CC28059-5990-4557-9F60-231081869C7F}
529472,183326,300,952,E01000952,Camden 022A,{039E14DA-6E87-4562-B962-2257737AC15E}
529798,183191,300,953,E01000953,Camden 022B,{DA53A087-1B07-431A-B74C-19A9BB0BDEA5}
529344,183121,300,954,E01000954,Camden 022C,{65D2A7FD-766D-4770-890D-5D9BB203A801}
529610,182959,300,955,E01000955,Camden 022D,{33F0B37F-B853-4DF6-8DE4-03327D3ACF87}
529803,182852,300,956,E01000956,Camden 022E,{78ECC117-086D-498B-8143-A4DA707532AC}
529532,184119,300,957,E01000957,Camden 019C,{7E86D0B8-36DC-4C39-8CCC-784C9916E7AD}
529467,183737,300,958,E01000958,Camden 019D,{33A79846-3261-4F0C-B36D-F076F3391258}
529311,183616,300,959,E01000959,Camden 019E,{EE769252-9C65-4144-9E04-A0BA27C20A0E}
526275,184508,300,960,E01000960,Camden 017A,{7195BA3F-5241-428B-9770-696D8F789725}
526494,184098,300,961,E01000961,Camden 017B,{5C7E7DBB-B05C-45E1-87FF-F2B0C060BE2D}
526143,184292,300,962,E01000962,Camden 016A,{E3FA611F-6CF1-4469-B8B9-86B37F938B04}
526745,184028,300,963,E01000963,Camden 017C,{9EDCF6CA-F8F5-4F1B-98F4-08821E9E4AA0}
525960,184544,300,964,E01000964,Camden 016B,{A35FE07B-5B00-4311-BE00-946C19759A27}
525576,184202,300,965,E01000965,Camden 016C,{AD1C2BDE-7DEE-4DB3-82B3-CA183122E3DA}
525879,184179,300,966,E01000966,Camden 016D,{ACD78148-1881-4CE6-A83A-4C01F1C040ED}
527309,183877,300,967,E01000967,Camden 017D,{29C4F20B-F140-4FB9-B79D-A8FA30A56E81}
525401,184423,300,968,E01000968,Camden 016E,{85C20213-F5AC-493B-9277-C4A1D1285A7B}
525605,185127,300,969,E01000969,Camden 010A,{95DE87B6-F811-48E3-8386-5EBA65B23008}
525356,185037,300,970,E01000970,Camden 010B,{028AF3C8-A39E-4F88-A94F-54031D8BF143}
525139,185070,300,971,E01000971,Camden 010C,{1795496E-1866-4D3A-A575-4BEDC58DCC6A}
525912,184941,300,972,E01000972,Camden 010D,{64C5C3B6-D766-4994-ADA6-DB742448BD05}
525361,184658,300,973,E01000973,Camden 010E,{742BC447-187F-47EB-9B0E-4F398EF303DF}
524927,184682,300,974,E01000974,Camden 013E,{AC5EAE71-ABF1-42C4-80D7-94AD7CC42E44}
533150,166001,300,975,E01000975,Croydon 022A,{436F2E44-B2F7-4214-987F-CF961D502741}
533124,166403,300,976,E01000976,Croydon 022B,{40A7799B-7441-473C-837C-5785FEDA60E2}
533972,166098,300,977,E01000977,Croydon 022C,{23FC4E0F-98BB-4D53-951B-D0A318F1A8CE}
533696,165993,300,978,E01000978,Croydon 022D,{477C7FFD-6EAF-4384-AF19-C1ACDA73C8D1}
533431,165980,300,979,E01000979,Croydon 022E,{E8A2B842-9FD3-419B-8539-E28014FE7083}
533570,166983,300,980,E01000980,Croydon 017A,{8C498367-D6FC-4C53-A3E3-1B3EEBC9B7C1}
534037,166835,300,981,E01000981,Croydon 017B,{8E1CCDD3-74A1-4557-8D47-CCD2DB5EB180}
533607,166743,300,982,E01000982,Croydon 017C,{0E1F4785-63C2-466F-89B5-B83A08A5BBBB}
534006,166470,300,983,E01000983,Croydon 017D,{BAB9674C-E5E4-44D1-BA2A-7043E06F9386}
533449,166496,300,984,E01000984,Croydon 022F,{BD07E51F-21A4-4938-9ABC-464174E1BE5A}
534935,166218,300,985,E01000985,Croydon 021A,{A682F0F5-41AB-49FB-9496-097BBD2E1E20}
534395,166046,300,986,E01000986,Croydon 021B,{3152A200-BCA7-4268-915A-43311806CCAC}
534674,166396,300,987,E01000987,Croydon 021C,{7BDC7F1F-E1C3-45ED-8E2E-F73C35FF7177}
535504,167702,300,988,E01000988,Croydon 012A,{9C1CFDC2-ACB9-4D88-81C2-1F5C54EA20E2}
535979,167385,300,989,E01000989,Croydon 018A,{D7291926-8A80-4B3F-AEF3-EC457D6A39C4}
535115,167256,300,990,E01000990,Croydon 012B,{3C3B3E42-ED59-4216-8260-406C5D6D0EEC}
535951,166906,300,991,E01000991,Croydon 018B,{E3618165-5AA9-4351-AC4B-5305B05555F0}
535122,166939,300,992,E01000992,Croydon 014A,{B44DA4BD-A00D-4358-88ED-209719887EC3}
534439,166617,300,993,E01000993,Croydon 021D,{2BB985B6-5A57-419F-A709-2F47A1E03115}
531509,168731,300,994,E01000994,Croydon 009A,{4C44C990-3499-42E6-818B-2BBC8056FD5D}
531186,168477,300,995,E01000995,Croydon 009B,{167FC23B-A7C2-4C85-8A00-9C5A301BAF7E}
531584,168422,300,996,E01000996,Croydon 009C,{565163AA-BAF7-441E-A511-98E53FED08CB}
531747,168236,300,997,E01000997,Croydon 009D,{401EB55A-71B7-498D-8E48-639A894195C6}
531966,168394,300,998,E01000998,Croydon 010A,{483EECF1-A239-4198-8DE0-CD0E176FF0CF}
531416,168167,300,999,E01000999,Croydon 009E,{8901A105-46FD-48CB-B904-A444C8C1FEDE}
532177,168116,300,1000,E01001000,Croydon 010B,{D32BE687-2227-46D8-9D44-C1B0AEDB918A}
532511,167888,300,1001,E01001001,Croydon 013A,{D1BE702F-9DFC-40B0-BED5-FDE80F1C5998}
531777,167832,300,1002,E01001002,Croydon 009F,{D0EBACDC-A663-47D7-9B66-D76201647F05}
532172,167807,300,1003,E01001003,Croydon 010C,{C250DD55-BC70-4005-847D-548BA9D0E59E}
531930,167551,300,1004,E01001004,Croydon 015A,{8711961D-3794-478E-93D2-5A787BB66E60}
531505,166657,300,1005,E01001005,Croydon 019A,{EE50045A-3461-446E-ABE7-981CF7A21D47}
530432,166625,300,1006,E01001006,Croydon 016A,{39AABBA5-A6F0-4C80-82EC-36E8F45C6AF8}
530369,167010,300,1007,E01001007,Croydon 016B,{B9C34CE9-C2F3-4797-AC1C-75B3B0996080}
531080,166550,300,1008,E01001008,Croydon 019B,{FAED6033-62C1-4439-8FB6-1CBE33475DBC}
531353,166761,300,1009,E01001009,Croydon 019C,{ACBCB0D9-5952-404D-9DE2-71125B68BCDD}
531173,166217,300,1010,E01001010,Croydon 019D,{73767BBD-2ED3-44B8-8878-190F770ACCF8}
531649,166464,300,1011,E01001011,Croydon 019E,{0D01DC03-2045-44E1-A0C0-AD5506A26BFF}
532102,166509,300,1012,E01001012,Croydon 020A,{C83E7D88-8E86-4B0D-9271-D15B9BC68853}
531811,166192,300,1013,E01001013,Croydon 020B,{3918CA92-DD67-430F-ADA0-2099F9663244}
531908,165846,300,1014,E01001014,Croydon 024A,{62C56BA2-F5EC-40AC-BA5A-1DFEF32818AD}
530378,158872,300,1015,E01001015,Croydon 041A,{DCA80054-1400-4E03-B8DD-D90F95196F9F}
530449,159457,300,1016,E01001016,Croydon 041B,{D9B24BA6-7916-4D89-A563-CBBAD1AA1203}
529702,158170,300,1017,E01001017,Croydon 043A,{E23BED78-C8A1-4AFA-9FC9-C4B21260B661}
531558,158014,300,1018,E01001018,Croydon 044A,{AC82F75D-3B8B-447A-865E-CF2B43CBB9B0}
530573,158424,300,1019,E01001019,Croydon 044B,{B3EBE8A6-DDF9-4A89-8AEE-1F0D293D8567}
531191,157731,300,1020,E01001020,Croydon 044C,{199EDD7F-373E-4666-B0B9-BA4333ABECC4}
530998,157328,300,1021,E01001021,Croydon 044D,{DF052BA0-699B-4775-AEBE-6496E9CCACB7}
531875,157439,300,1022,E01001022,Croydon 044E,{E553F2CE-4385-4908-A6E0-8A62975E2894}
530055,159843,300,1023,E01001023,Croydon 041C,{8B3029C4-799E-494B-B64F-CF531E2811C2}
529302,159584,300,1024,E01001024,Croydon 043B,{AB6754D8-6C25-4281-A9AF-CB36FF0D15A6}
528629,159493,300,1025,E01001025,Croydon 043C,{21F54F4F-FB04-412D-873D-341B78CF3B9A}
528619,159133,300,1026,E01001026,Croydon 043D,{339628A7-9B6A-49F2-9646-54C23AC13342}
528971,158816,300,1027,E01001027,Croydon 043E,{CF661270-1923-493B-9199-A9A852149812}
529752,160937,300,1028,E01001028,Croydon 038A,{02248E68-670D-4027-AF47-60BA84545FE4}
530739,161284,300,1029,E01001029,Croydon 038B,{CF41A6CD-CA2A-43E4-902E-B37C50E87D91}
530273,160565,300,1030,E01001030,Croydon 038C,{67C1D2ED-87FB-45D3-B366-A42A52B75380}
529665,160001,300,1031,E01001031,Croydon 038D,{00D23CEA-4E7B-4E4D-B220-DAE89BC56A78}
533498,162707,300,1032,E01001032,Croydon 035A,{1D3B628C-EAFA-4A7B-B582-C960A09AE16B}
532287,162974,300,1033,E01001033,Croydon 031A,{56621986-BB2A-4F93-9ECB-7B0526455343}
532874,162927,300,1034,E01001034,Croydon 031B,{CC44743E-EBA7-4E94-A835-56E741B144C8}
533105,164493,300,1035,E01001035,Croydon 027A,{2E042C7D-5E75-459A-85EE-97710E810B73}
533592,164142,300,1036,E01001036,Croydon 029A,{4E777D76-C79A-4AF3-9E16-3FDE0D0307EA}
532668,164089,300,1037,E01001037,Croydon 029B,{C6F4DE76-9DBF-482D-BFC3-ABC32BED3623}
533058,164084,300,1038,E01001038,Croydon 029C,{37ADFC1B-C8C4-45DB-B5E3-8D932698970D}
533176,163463,300,1039,E01001039,Croydon 029D,{EF7EC1D6-CB46-46AD-B067-3BEE1FD68CA8}
532690,163645,300,1040,E01001040,Croydon 029E,{5B5456D1-EDED-48FE-82D3-FF9FC0970CB8}
532411,163362,300,1041,E01001041,Croydon 031C,{668F820F-9401-4766-9571-C9E4FE58F63D}
532101,165223,300,1042,E01001042,Croydon 024B,{3623FD87-CA98-4E36-A856-E9ADE6BFE8BD}
532428,164877,300,1043,E01001043,Croydon 027B,{885D31C7-ACC5-45A5-BBA5-7845FE47B221}
533310,164953,300,1044,E01001044,Croydon 023A,{FA2EA373-4F89-4E77-95EF-4D3288859234}
532844,165267,300,1045,E01001045,Croydon 027C,{277B993D-A551-447D-8504-4826BFD2DD38}
533525,165388,300,1046,E01001046,Croydon 023B,{79CE7BF4-0284-42C2-92E5-CC1852AEB2FB}
532672,164702,300,1047,E01001047,Croydon 027D,{1970A273-1340-4572-984C-9729E672179C}
532595,166317,300,1048,E01001048,Croydon 020C,{22ECCA3D-344D-4B03-BF97-9F5C2419AB6A}
534198,165374,300,1049,E01001049,Croydon 023C,{27C8228A-2D3F-4435-AFAD-80E2BBD8BAF9}
533395,165614,300,1050,E01001050,Croydon 023D,{F396F01B-2E58-4207-9521-AE7ED214F4B8}
537865,163717,300,1051,E01001051,Croydon 030A,{BD01696F-6B3D-452F-89C9-C949BCE511F8}
538103,163934,300,1052,E01001052,Croydon 030B,{60B8136A-5E8B-4F9A-BC32-9BC7A9E4E4A0}
538480,163081,300,1053,E01001053,Croydon 032A,{86E3213E-D0F3-4A75-8388-A1E2E2A5D58F}
537762,163406,300,1054,E01001054,Croydon 030C,{75C0119D-658E-4844-8D86-D414B88B5E55}
538373,163557,300,1055,E01001055,Croydon 032B,{5C4B2E84-A9F5-4EA1-8857-006D9508373F}
538260,163187,300,1056,E01001056,Croydon 030D,{218B5BB9-71E7-4566-86DC-1D5807EEE066}
537967,162987,300,1057,E01001057,Croydon 030E,{E790EDA3-6A23-4468-9DE7-64E20E6A63A9}
536703,162678,300,1058,E01001058,Croydon 034A,{75169981-8DCC-457A-8938-CA7B0B4B0996}
536284,162575,300,1059,E01001059,Croydon 034B,{6B07805F-9865-493D-B0DE-E3B2323E01E7}
536914,162204,300,1060,E01001060,Croydon 034C,{65023AD2-9FA5-45F9-90D6-0282B106C5B7}
536070,162968,300,1061,E01001061,Croydon 034D,{E2BF9CA0-85D8-4412-A582-3EED2FE145A0}
535438,165623,300,1062,E01001062,Croydon 026A,{9E8AE682-317A-412A-9440-76B341B60BCD}
535969,165517,300,1063,E01001063,Croydon 026B,{1CD8F629-1E83-4355-8A7D-94AAFB15210F}
536317,163952,300,1064,E01001064,Croydon 026C,{D46DA44F-3882-4DD2-B842-8C3DBEF29BED}
536845,163162,300,1065,E01001065,Croydon 034E,{A899D3FE-FD8D-4054-9545-5DA2E4A60810}
535684,163004,300,1066,E01001066,Croydon 034F,{7C4D98A2-278A-45B2-900D-5E6B63CB9997}
531084,160064,300,1067,E01001067,Croydon 041D,{70D705D9-3E50-4366-86E8-DD95142C531E}
532698,159730,300,1068,E01001068,Croydon 042A,{240F3BAB-F79E-41FF-9EEE-24042E0532B1}
531862,160104,300,1069,E01001069,Croydon 040A,{B4C1DACF-622E-453A-A8FD-A34887DC2AEF}
531601,159400,300,1070,E01001070,Croydon 040B,{F933F4E0-F218-469D-9C43-B2B6AE796361}
533388,159255,300,1071,E01001071,Croydon 042B,{3EFD826C-DD4A-4378-A404-22DE9E4C6D58}
532237,158889,300,1072,E01001072,Croydon 042C,{D1AD438A-EA5F-410A-BE1C-43123CCB036C}
531203,160991,300,1073,E01001073,Croydon 037A,{502628BD-DC40-403F-9443-CED0948717B3}
530879,160570,300,1074,E01001074,Croydon 041E,{C95751E9-211E-4198-8ED2-6802FB5B963A}
532038,160415,300,1075,E01001075,Croydon 040C,{021DADE1-B78C-46B6-A605-E928C5D4BEE5}
538716,162007,300,1076,E01001076,Croydon 036A,{AEAEA93E-ECE9-415A-969A-9C99C3EBAA86}
538333,162510,300,1077,E01001077,Croydon 032C,{9795DC06-8A04-42AD-AEC9-85A2508CB39D}
538063,162199,300,1078,E01001078,Croydon 032D,{9DDEFC83-61FD-4FE0-9264-194741C25B9D}
539204,161845,300,1079,E01001079,Croydon 036B,{F99BF37E-E98E-486B-A834-DAEBEC73DE16}
538408,161760,300,1080,E01001080,Croydon 036C,{FE5BE9F4-E46E-4164-8628-8EB578C51809}
538836,161455,300,1081,E01001081,Croydon 036D,{77F68EDB-5360-4705-9FEA-AD6D7F301230}
538736,162609,300,1082,E01001082,Croydon 032E,{0DB769D1-932B-4B67-AFE5-879A750A41AF}
531120,170141,300,1083,E01001083,Croydon 003A,{595A6481-720A-42D1-B553-B1EDCD5660A7}
531378,170521,300,1084,E01001084,Croydon 002A,{2D0E5249-4818-474D-B224-30CE90DD4389}
530484,169736,300,1085,E01001085,Croydon 004A,{795EF098-3AFE-453A-9E5E-53E7FCC8D610}
531209,168956,300,1086,E01001086,Croydon 003B,{0CC1A83F-15FD-4E55-AA0E-EF68AE4740FA}
530977,169469,300,1087,E01001087,Croydon 003C,{F0AFAD42-0CF9-4752-9BC7-A36E39B541C3}
530151,169133,300,1088,E01001088,Croydon 004B,{4B07FA8A-DCFC-44ED-BC41-BA0C658E812F}
530388,169352,300,1089,E01001089,Croydon 004C,{45F9EACD-2BC3-49E0-80D1-DF5F8915F475}
530635,169121,300,1090,E01001090,Croydon 004D,{B83E55DC-4DC9-457B-ABDA-B21DC44EF766}
530611,168738,300,1091,E01001091,Croydon 004E,{4C3075BD-B14C-442C-A7F3-01CD4558C681}
530975,162112,300,1092,E01001092,Croydon 037B,{5DDA9915-1EC3-4F3D-9A2C-352691AD736A}
531757,162280,300,1093,E01001093,Croydon 037C,{063A57CD-0442-41C1-B769-352729749BA3}
530022,161934,300,1094,E01001094,Croydon 038E,{6748D179-9239-48FB-A7B1-8916BFE4AF54}
532067,162326,300,1095,E01001095,Croydon 031D,{0000FDD9-5F8D-4ECF-B119-4C6B2DE33BBB}
532227,161911,300,1096,E01001096,Croydon 037D,{4FFB8B87-A696-43FC-B252-6BF7967D1D4C}
531495,161539,300,1097,E01001097,Croydon 037E,{0332C76C-58E6-4202-A48C-A5F78B9BDBB7}
532032,161251,300,1098,E01001098,Croydon 037F,{2F75C29C-7BF6-4B86-9EAA-6ED4E864A7FF}
531844,160810,300,1099,E01001099,Croydon 040D,{B7A3AE55-7AD9-4E2F-8FD4-C9C4A6940ADE}
532563,162522,300,1100,E01001100,Croydon 031E,{5D67A90A-137D-4623-ADFF-F2ECA524B1FA}
533274,161198,300,1101,E01001101,Croydon 035B,{E76BD91E-5DAA-4B5A-A90D-6000357CB4A1}
533998,161334,300,1102,E01001102,Croydon 035C,{BC346D63-55AF-40A9-A7C0-DB549C3163E8}
534312,160676,300,1103,E01001103,Croydon 039A,{858076BA-CBF1-4F51-B026-BEF992EADCA8}
532780,160666,300,1104,E01001104,Croydon 042D,{1ED92F84-0782-4B20-B966-F6C056FBB0EC}
534682,160143,300,1105,E01001105,Croydon 039B,{7A03BFCB-DC87-44C9-9DDD-17A9A0626465}
534898,159748,300,1106,E01001106,Croydon 039C,{48A43907-8CCD-412D-86A5-254D3FC9E78C}
533028,162138,300,1107,E01001107,Croydon 035D,{589F82D5-1613-45E7-A86C-4E41FE69D037}
533748,161866,300,1108,E01001108,Croydon 035E,{D229351D-115A-4A21-A262-29A7C12DB3CD}
532967,166962,300,1109,E01001109,Croydon 013B,{898EC200-BB2A-4E1C-B118-F64E628DFBED}
532562,166647,300,1110,E01001110,Croydon 020D,{0E15800F-F07A-4286-A85F-B491CF9D826C}
533079,168177,300,1111,E01001111,Croydon 010D,{2009711F-1B5A-49E3-90CE-C293F665C6F4}
533398,167997,300,1112,E01001112,Croydon 013C,{90FA80B2-2AC7-4EB0-90DB-F6AD5B6B4FD5}
533020,167775,300,1113,E01001113,Croydon 013D,{00F5FB34-0BAA-4B91-8F70-9E7B1F84E196}
532722,167638,300,1114,E01001114,Croydon 013E,{D44F0ED8-3949-44A0-B3BD-9EBB06FF0772}
532195,167012,300,1115,E01001115,Croydon 015B,{F9C64710-17B2-42CF-9962-FC39B1889F76}
532640,167296,300,1116,E01001116,Croydon 013F,{7FC1515A-7D7F-4B53-A28A-FC41466B367C}
531886,166891,300,1117,E01001117,Croydon 015C,{F183AADB-65E4-4EBF-BC14-53A7508102A3}
532622,166896,300,1118,E01001118,Croydon 020E,{E299E49F-C721-4821-A18C-871B71784E45}
535876,162112,300,1119,E01001119,Croydon 034G,{BEAD49A5-2954-4111-A02E-2CEDC3E2B78E}
535347,162345,300,1120,E01001120,Croydon 033A,{2CC4DF70-2F7B-4A9E-8E42-A978511A420F}
535481,161502,300,1121,E01001121,Croydon 039D,{551770E4-50F6-4DDE-9972-3F8B0CD5869E}
534634,163462,300,1122,E01001122,Croydon 033B,{D8963ACC-4055-4F5E-93D5-3303E9F918F2}
535091,163122,300,1123,E01001123,Croydon 033C,{A33FFCEF-4A48-4A4E-929B-17D74EDC9EF2}
534270,162361,300,1124,E01001124,Croydon 033D,{E04EAFB3-0D99-4B55-A253-89AB05D96592}
534950,162342,300,1125,E01001125,Croydon 033E,{8D671090-AB5E-4167-A9DB-4FAACE0296F3}
535822,162440,300,1126,E01001126,Croydon 034H,{9E5945AB-B53C-4556-8DA2-DB9274272DE0}
536921,165205,300,1127,E01001127,Croydon 025A,{47E98569-ACF2-4284-88E9-9C204F8D8598}
537455,165241,300,1128,E01001128,Croydon 025B,{E0E0B617-2A60-4CF9-A38A-EEA1A4A36B29}
536595,165477,300,1129,E01001129,Croydon 026D,{9462E32C-CBC4-45B5-A843-10E80C2D4E90}
537372,164920,300,1130,E01001130,Croydon 025C,{5C2A3BC8-8A0D-46D2-B3D7-E8C436DB4402}
536458,167172,300,1131,E01001131,Croydon 018C,{D0E227A3-5A5D-45AC-B544-E290FBF144FD}
536267,166477,300,1132,E01001132,Croydon 018D,{5949D6C1-7916-43E2-A251-8C36AD828851}
